"xllcorner","yllcorner","cellsize","nrows","ncols","latitude","longitude","site","product","start","end","complete","modis_date","calendar_date","tile","proc_date","pixel","Vegetation_Code","Vegetation_Group","EVI_Amplitude","EVI_Minimum","EVI_Area","Dormancy","Greenup","MidGreenup","MidGreendown","Maturity","Senescence","EVI_Maximum"
-385012.86,6341824.43,463.312716528,1,1,57.03378,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2022001",2022-01-01,"h17v03",2023221171149,1,"WH","Wet Heath",0.4354,0.12,26.1,303,108,144,273,180,228,0.5554
-384549.56,6341824.43,463.312716528,1,1,57.03378,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2001001",2001-01-01,"h17v03",2022070180635,1,"WH","Wet Heath",0.3676,0.1685,22.4,311,134,165,282,195,241,0.5361
-384549.56,6341824.43,463.312716528,1,1,57.03378,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2002001",2002-01-01,"h17v03",2022075075940,1,"WH","Wet Heath",0.3776,0.12,28.7,314,46,138,282,170,245,0.4976
-384549.56,6341824.43,463.312716528,1,1,57.03378,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2003001",2003-01-01,"h17v03",2022078114550,1,"WH","Wet Heath",0.3304,0.1609,23.7,315,47,147,283,183,230,0.4913
-384549.56,6341824.43,463.312716528,1,1,57.03378,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2004001",2004-01-01,"h17v03",2022081153530,1,"WH","Wet Heath",0.3843,0.1252,27.7,316,58,147,273,182,233,0.5095
-384549.56,6341824.43,463.312716528,1,1,57.03378,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2005001",2005-01-01,"h17v03",2022083212811,1,"WH","Wet Heath",0.375,0.164,21.6,303,126,158,273,186,235,0.539
-384549.56,6341824.43,463.312716528,1,1,57.03378,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2006001",2006-01-01,"h17v03",2022084115002,1,"WH","Wet Heath",0.379,0.1463,24,308,123,157,284,189,243,0.5253
-384549.56,6341824.43,463.312716528,1,1,57.03378,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2007001",2007-01-01,"h17v03",2022085224510,1,"WH","Wet Heath",0.4186,0.132,31.3,305,41,144,272,179,229,0.5506
-384549.56,6341824.43,463.312716528,1,1,57.03378,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2008001",2008-01-01,"h17v03",2022094210358,1,"WH","Wet Heath",0.3748,0.1264,28.2,273,58,143,248,183,222,0.5012
-384549.56,6341824.43,463.312716528,1,1,57.03378,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2009001",2009-01-01,"h17v03",2022096100000,1,"WH","Wet Heath",0.3484,0.2047,18.8,288,125,154,262,185,231,0.5531
-384549.56,6341824.43,463.312716528,1,1,57.03378,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2010001",2010-01-01,"h17v03",2022096153542,1,"WH","Wet Heath",0.3562,0.1901,19.2,302,135,162,275,193,237,0.5463
-384549.56,6341824.43,463.312716528,1,1,57.03378,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2011001",2011-01-01,"h17v03",2022101042911,1,"WH","Wet Heath",0.3803,0.12,28,320,74,137,279,175,233,0.5003
-384549.56,6341824.43,463.312716528,1,1,57.03378,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2012001",2012-01-01,"h17v03",2022103200224,1,"WH","Wet Heath",0.3657,0.1861,24.3,318,120,157,285,193,246,0.5518
-384549.56,6341824.43,463.312716528,1,1,57.03378,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2013001",2013-01-01,"h17v03",2022105153143,1,"WH","Wet Heath",0.4108,0.1293,29.1,312,50,162,279,192,235,0.5401
-384549.56,6341824.43,463.312716528,1,1,57.03378,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2014001",2014-01-01,"h17v03",2022110133106,1,"WH","Wet Heath",0.4529,0.12,32.7,310,56,148,276,181,232,0.5729
-384549.56,6341824.43,463.312716528,1,1,57.03378,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2015001",2015-01-01,"h17v03",2022111220356,1,"WH","Wet Heath",0.4381,0.12,32.2,309,86,160,288,197,251,0.5581
-384549.56,6341824.43,463.312716528,1,1,57.03378,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2016001",2016-01-01,"h17v03",2022113070801,1,"WH","Wet Heath",0.4262,0.12,30.7,302,45,153,266,185,230,0.5462
-384549.56,6341824.43,463.312716528,1,1,57.03378,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2017001",2017-01-01,"h17v03",2022115023625,1,"WH","Wet Heath",0.3716,0.1571,23.6,319,114,147,281,180,233,0.5287
-384549.56,6341824.43,463.312716528,1,1,57.03378,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2018001",2018-01-01,"h17v03",2022115212012,1,"WH","Wet Heath",0.3915,0.1603,20.7,326,134,157,296,186,241,0.5518
-384549.56,6341824.43,463.312716528,1,1,57.03378,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2019001",2019-01-01,"h17v03",2022116173038,1,"WH","Wet Heath",0.3695,0.1537,26.3,315,46,141,277,172,225,0.5232
-384549.56,6341824.43,463.312716528,1,1,57.03378,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2020001",2020-01-01,"h17v03",2022117220647,1,"WH","Wet Heath",0.4296,0.12,26.5,307,87,146,277,176,233,0.5496
-384549.56,6341824.43,463.312716528,1,1,57.03378,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2021001",2021-01-01,"h17v03",2022294172643,1,"WH","Wet Heath",0.4243,0.1424,26.1,306,116,154,276,184,236,0.5667
-384549.56,6341824.43,463.312716528,1,1,57.03378,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2022001",2022-01-01,"h17v03",2023221171149,1,"WH","Wet Heath",0.4524,0.12,29.3,303,102,141,278,179,234,0.5724
-384086.26,6341824.43,463.312716528,1,1,57.03378,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2001001",2001-01-01,"h17v03",2022070180635,1,"WH","Wet Heath",0.2994,0.1864,16.5,316,133,162,287,192,244,0.4858
-384086.26,6341824.43,463.312716528,1,1,57.03378,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2002001",2002-01-01,"h17v03",2022075075940,1,"WH","Wet Heath",0.3048,0.1386,24.6,318,59,136,289,170,249,0.4434
-384086.26,6341824.43,463.312716528,1,1,57.03378,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2003001",2003-01-01,"h17v03",2022078114550,1,"WH","Wet Heath",0.2734,0.1923,20.2,319,116,148,289,184,253,0.4657
-384086.26,6341824.43,463.312716528,1,1,57.03378,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2004001",2004-01-01,"h17v03",2022081153530,1,"WH","Wet Heath",0.3325,0.1462,22.2,305,54,152,278,181,230,0.4787
-384086.26,6341824.43,463.312716528,1,1,57.03378,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2005001",2005-01-01,"h17v03",2022083212811,1,"WH","Wet Heath",0.3561,0.1465,24.1,296,115,157,268,191,237,0.5026
-384086.26,6341824.43,463.312716528,1,1,57.03378,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2006001",2006-01-01,"h17v03",2022084115002,1,"WH","Wet Heath",0.3342,0.155,21.6,307,127,157,285,195,248,0.4892
-384086.26,6341824.43,463.312716528,1,1,57.03378,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2007001",2007-01-01,"h17v03",2022085224510,1,"WH","Wet Heath",0.3633,0.1274,30.9,293,40,137,270,179,234,0.4907
-384086.26,6341824.43,463.312716528,1,1,57.03378,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2008001",2008-01-01,"h17v03",2022094210358,1,"WH","Wet Heath",0.2707,0.1787,17.9,367,119,150,271,185,232,0.4494
-384086.26,6341824.43,463.312716528,1,1,57.03378,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2009001",2009-01-01,"h17v03",2022096100000,1,"WH","Wet Heath",0.3796,0.1436,26.1,313,89,149,274,184,235,0.5232
-384086.26,6341824.43,463.312716528,1,1,57.03378,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2010001",2010-01-01,"h17v03",2022096153542,1,"WH","Wet Heath",0.3359,0.1774,21,305,124,160,279,191,236,0.5133
-384086.26,6341824.43,463.312716528,1,1,57.03378,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2011001",2011-01-01,"h17v03",2022101042911,1,"WH","Wet Heath",0.3367,0.12,28.8,323,53,133,278,175,230,0.4567
-384086.26,6341824.43,463.312716528,1,1,57.03378,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2012001",2012-01-01,"h17v03",2022103200224,1,"WH","Wet Heath",0.3005,0.2037,21.1,330,127,157,296,198,255,0.5042
-384086.26,6341824.43,463.312716528,1,1,57.03378,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2013001",2013-01-01,"h17v03",2022105153143,1,"WH","Wet Heath",0.3833,0.1256,30.2,326,51,157,288,192,244,0.5089
-384086.26,6341824.43,463.312716528,1,1,57.03378,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2014001",2014-01-01,"h17v03",2022110133106,1,"WH","Wet Heath",0.4121,0.12,31.8,316,44,140,282,178,226,0.5321
-384086.26,6341824.43,463.312716528,1,1,57.03378,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2015001",2015-01-01,"h17v03",2022111220356,1,"WH","Wet Heath",0.4574,0.12,31.6,307,68,163,283,196,240,0.5774
-384086.26,6341824.43,463.312716528,1,1,57.03378,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2016001",2016-01-01,"h17v03",2022113070801,1,"WH","Wet Heath",0.3725,0.12,27.7,307,45,149,280,182,233,0.4925
-384086.26,6341824.43,463.312716528,1,1,57.03378,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2017001",2017-01-01,"h17v03",2022115023625,1,"WH","Wet Heath",0.3904,0.12,30.1,316,76,145,291,187,244,0.5104
-384086.26,6341824.43,463.312716528,1,1,57.03378,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2018001",2018-01-01,"h17v03",2022115212012,1,"WH","Wet Heath",0.3262,0.1765,15.9,300,131,155,264,181,227,0.5027
-384086.26,6341824.43,463.312716528,1,1,57.03378,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2019001",2019-01-01,"h17v03",2022116173038,1,"WH","Wet Heath",0.2913,0.197,16.4,328,113,143,284,173,228,0.4883
-384086.26,6341824.43,463.312716528,1,1,57.03378,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2020001",2020-01-01,"h17v03",2022117220647,1,"WH","Wet Heath",0.3733,0.12,33.7,306,69,139,281,178,243,0.4933
-384086.26,6341824.43,463.312716528,1,1,57.03378,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2021001",2021-01-01,"h17v03",2022294172643,1,"WH","Wet Heath",0.3352,0.1961,18.2,327,134,161,275,190,242,0.5313
-384086.26,6341824.43,463.312716528,1,1,57.03378,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2022001",2022-01-01,"h17v03",2023221171149,1,"WH","Wet Heath",0.4007,0.12,29.5,315,69,142,290,180,240,0.5207
-383622.96,6341824.43,463.312716528,1,1,57.03378,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2001001",2001-01-01,"h17v03",2022070180635,1,"WH","Wet Heath",0.2474,0.1539,14.1,310,131,159,287,192,244,0.4013
-383622.96,6341824.43,463.312716528,1,1,57.03378,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2002001",2002-01-01,"h17v03",2022075075940,1,"WH","Wet Heath",0.2917,0.12,23.3,348,67,136,309,177,235,0.4117
-383622.96,6341824.43,463.312716528,1,1,57.03378,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2003001",2003-01-01,"h17v03",2022078114550,1,"WH","Wet Heath",0.2124,0.198,13.1,317,113,143,282,179,229,0.4104
-383622.96,6341824.43,463.312716528,1,1,57.03378,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2004001",2004-01-01,"h17v03",2022081153530,1,"WH","Wet Heath",0.2456,0.1744,15.9,302,127,154,273,185,239,0.42
-383622.96,6341824.43,463.312716528,1,1,57.03378,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2005001",2005-01-01,"h17v03",2022083212811,1,"WH","Wet Heath",0.2817,0.1602,18.6,311,126,161,283,198,247,0.4419
-383622.96,6341824.43,463.312716528,1,1,57.03378,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2006001",2006-01-01,"h17v03",2022084115002,1,"WH","Wet Heath",0.2864,0.1666,18.8,308,127,161,286,200,251,0.453
-383622.96,6341824.43,463.312716528,1,1,57.03378,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2007001",2007-01-01,"h17v03",2022085224510,1,"WH","Wet Heath",0.2945,0.1405,24.1,308,28,138,284,174,236,0.435
-383622.96,6341824.43,463.312716528,1,1,57.03378,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2008001",2008-01-01,"h17v03",2022094210358,1,"WH","Wet Heath",0.1998,0.1918,13.7,329,125,149,289,189,238,0.3916
-383622.96,6341824.43,463.312716528,1,1,57.03378,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2009001",2009-01-01,"h17v03",2022096100000,1,"WH","Wet Heath",0.3542,0.1204,27.7,324,65,145,277,182,235,0.4746
-383622.96,6341824.43,463.312716528,1,1,57.03378,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2010001",2010-01-01,"h17v03",2022096153542,1,"WH","Wet Heath",0.3103,0.1552,20.6,325,38,160,281,189,230,0.4655
-383622.96,6341824.43,463.312716528,1,1,57.03378,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2011001",2011-01-01,"h17v03",2022101042911,1,"WH","Wet Heath",0.244,0.16,18.3,316,34,141,284,179,226,0.404
-383622.96,6341824.43,463.312716528,1,1,57.03378,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2012001",2012-01-01,"h17v03",2022103200224,1,"WH","Wet Heath",0.2273,0.2148,14.3,324,134,159,295,197,252,0.4421
-383622.96,6341824.43,463.312716528,1,1,57.03378,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2013001",2013-01-01,"h17v03",2022105153143,1,"WH","Wet Heath",0.3053,0.1622,21.4,302,52,164,279,197,244,0.4675
-383622.96,6341824.43,463.312716528,1,1,57.03378,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2014001",2014-01-01,"h17v03",2022110133106,1,"WH","Wet Heath",0.2548,0.2127,13.6,323,122,149,289,177,232,0.4675
-383622.96,6341824.43,463.312716528,1,1,57.03378,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2015001",2015-01-01,"h17v03",2022111220356,1,"WH","Wet Heath",0.3755,0.167,24.2,302,48,166,281,194,239,0.5425
-383622.96,6341824.43,463.312716528,1,1,57.03378,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2016001",2016-01-01,"h17v03",2022113070801,1,"WH","Wet Heath",0.3272,0.12,25.2,360,42,150,280,183,227,0.4472
-383622.96,6341824.43,463.312716528,1,1,57.03378,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2017001",2017-01-01,"h17v03",2022115023625,1,"WH","Wet Heath",0.2818,0.1604,19.1,316,107,147,278,183,234,0.4422
-383622.96,6341824.43,463.312716528,1,1,57.03378,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2018001",2018-01-01,"h17v03",2022115212012,1,"WH","Wet Heath",0.2519,0.1814,11.7,290,132,155,255,179,224,0.4333
-383622.96,6341824.43,463.312716528,1,1,57.03378,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2019001",2019-01-01,"h17v03",2022116173038,1,"WH","Wet Heath",0.209,0.2132,12.3,351,126,149,284,178,247,0.4222
-383622.96,6341824.43,463.312716528,1,1,57.03378,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2020001",2020-01-01,"h17v03",2022117220647,1,"WH","Wet Heath",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-383622.96,6341824.43,463.312716528,1,1,57.03378,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2021001",2021-01-01,"h17v03",2022294172643,1,"WH","Wet Heath",0.2738,0.1987,14.3,307,135,163,274,192,239,0.4725
-383622.96,6341824.43,463.312716528,1,1,57.03378,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2022001",2022-01-01,"h17v03",2023221171149,1,"WH","Wet Heath",0.3451,0.12,26.8,343,60,139,299,177,245,0.4651
-383159.59,6341824.43,463.312716528,1,1,57.03378,-6.327443,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2001001",2001-01-01,"h17v03",2022070180635,1,"WH","Wet Heath",0.2584,0.1427,16.9,304,125,159,280,193,242,0.4011
-383159.59,6341824.43,463.312716528,1,1,57.03378,-6.327443,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2002001",2002-01-01,"h17v03",2022075075940,1,"WH","Wet Heath",0.2689,0.12,20.1,335,67,139,296,178,231,0.3889
-383159.59,6341824.43,463.312716528,1,1,57.03378,-6.327443,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2003001",2003-01-01,"h17v03",2022078114550,1,"WH","Wet Heath",0.1823,0.2013,12.3,317,109,141,283,184,237,0.3836
-383159.59,6341824.43,463.312716528,1,1,57.03378,-6.327443,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2004001",2004-01-01,"h17v03",2022081153530,1,"WH","Wet Heath",0.181,0.1927,9.3,293,141,162,272,189,241,0.3737
-383159.59,6341824.43,463.312716528,1,1,57.03378,-6.327443,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2005001",2005-01-01,"h17v03",2022083212811,1,"WH","Wet Heath",0.2325,0.1637,14.8,310,127,158,273,191,239,0.3962
-383159.59,6341824.43,463.312716528,1,1,57.03378,-6.327443,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2006001",2006-01-01,"h17v03",2022084115002,1,"WH","Wet Heath",0.2362,0.1506,16.5,320,101,156,295,191,252,0.3868
-383159.59,6341824.43,463.312716528,1,1,57.03378,-6.327443,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2007001",2007-01-01,"h17v03",2022085224510,1,"WH","Wet Heath",0.2138,0.1974,14.4,286,121,152,268,194,238,0.4112
-383159.59,6341824.43,463.312716528,1,1,57.03378,-6.327443,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2008001",2008-01-01,"h17v03",2022094210358,1,"WH","Wet Heath",0.1983,0.1737,16,380,39,148,277,180,236,0.372
-383159.59,6341824.43,463.312716528,1,1,57.03378,-6.327443,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2009001",2009-01-01,"h17v03",2022096100000,1,"WH","Wet Heath",0.248,0.1767,16.8,316,86,154,277,185,239,0.4247
-383159.59,6341824.43,463.312716528,1,1,57.03378,-6.327443,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2010001",2010-01-01,"h17v03",2022096153542,1,"WH","Wet Heath",0.2278,0.1673,16.9,316,66,158,289,195,247,0.3951
-383159.59,6341824.43,463.312716528,1,1,57.03378,-6.327443,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2011001",2011-01-01,"h17v03",2022101042911,1,"WH","Wet Heath",0.1941,0.1735,16,309,27,142,283,179,238,0.3676
-383159.59,6341824.43,463.312716528,1,1,57.03378,-6.327443,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2012001",2012-01-01,"h17v03",2022103200224,1,"WH","Wet Heath",0.1865,0.203,11.1,333,129,160,287,194,251,0.3895
-383159.59,6341824.43,463.312716528,1,1,57.03378,-6.327443,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2013001",2013-01-01,"h17v03",2022105153143,1,"WH","Wet Heath",0.2113,0.2177,9.5,304,154,177,277,202,240,0.429
-383159.59,6341824.43,463.312716528,1,1,57.03378,-6.327443,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2014001",2014-01-01,"h17v03",2022110133106,1,"WH","Wet Heath",0.2685,0.164,18.8,330,42,148,289,178,229,0.4325
-383159.59,6341824.43,463.312716528,1,1,57.03378,-6.327443,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2015001",2015-01-01,"h17v03",2022111220356,1,"WH","Wet Heath",0.2505,0.1739,19,327,51,164,290,198,253,0.4244
-383159.59,6341824.43,463.312716528,1,1,57.03378,-6.327443,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2016001",2016-01-01,"h17v03",2022113070801,1,"WH","Wet Heath",0.2153,0.1748,16.1,303,37,155,278,190,236,0.3901
-383159.59,6341824.43,463.312716528,1,1,57.03378,-6.327443,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2017001",2017-01-01,"h17v03",2022115023625,1,"WH","Wet Heath",0.2697,0.12,21.7,311,46,142,273,180,226,0.3897
-383159.59,6341824.43,463.312716528,1,1,57.03378,-6.327443,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2018001",2018-01-01,"h17v03",2022115212012,1,"WH","Wet Heath",0.2349,0.1639,15.6,339,52,154,265,182,236,0.3988
-383159.59,6341824.43,463.312716528,1,1,57.03378,-6.327443,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2019001",2019-01-01,"h17v03",2022116173038,1,"WH","Wet Heath",0.256,0.12,20.5,336,63,135,302,173,250,0.376
-383159.59,6341824.43,463.312716528,1,1,57.03378,-6.327443,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2020001",2020-01-01,"h17v03",2022117220647,1,"WH","Wet Heath",0.3069,0.1363,25.5,302,58,148,275,187,241,0.4432
-383159.59,6341824.43,463.312716528,1,1,57.03378,-6.327443,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2021001",2021-01-01,"h17v03",2022294172643,1,"WH","Wet Heath",0.2289,0.1915,12.4,306,126,162,284,191,247,0.4204
-383159.59,6341824.43,463.312716528,1,1,57.03378,-6.327443,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2022001",2022-01-01,"h17v03",2023221171149,1,"WH","Wet Heath",0.2967,0.12,24.6,331,59,133,292,177,243,0.4167
-382232.99,6341824.43,463.312716528,1,1,57.03378,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2001001",2001-01-01,"h17v03",2022070180635,1,"WH","Wet Heath",0.1767,0.12,12.6,310,47,164,293,191,262,0.2967
-382232.99,6341824.43,463.312716528,1,1,57.03378,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2002001",2002-01-01,"h17v03",2022075075940,1,"WH","Wet Heath",0.2041,0.1511,14.6,388,75,160,274,193,238,0.3552
-382232.99,6341824.43,463.312716528,1,1,57.03378,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2003001",2003-01-01,"h17v03",2022078114550,1,"WH","Wet Heath",0.1431,0.1945,7.7,307,137,159,269,188,236,0.3376
-382232.99,6341824.43,463.312716528,1,1,57.03378,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2004001",2004-01-01,"h17v03",2022081153530,1,"WH","Wet Heath",0.2102,0.1417,15.2,291,55,153,268,187,233,0.3519
-382232.99,6341824.43,463.312716528,1,1,57.03378,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2005001",2005-01-01,"h17v03",2022083212811,1,"WH","Wet Heath",0.1976,0.1591,13.9,308,123,159,279,193,245,0.3567
-382232.99,6341824.43,463.312716528,1,1,57.03378,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2006001",2006-01-01,"h17v03",2022084115002,1,"WH","Wet Heath",0.1875,0.1694,11.3,304,125,166,279,198,243,0.3569
-382232.99,6341824.43,463.312716528,1,1,57.03378,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2007001",2007-01-01,"h17v03",2022085224510,1,"WH","Wet Heath",0.2108,0.1389,17.2,293,56,142,270,182,231,0.3497
-382232.99,6341824.43,463.312716528,1,1,57.03378,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2008001",2008-01-01,"h17v03",2022094210358,1,"WH","Wet Heath",0.2294,0.12,18.7,312,42,144,282,179,229,0.3494
-382232.99,6341824.43,463.312716528,1,1,57.03378,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2009001",2009-01-01,"h17v03",2022096100000,1,"WH","Wet Heath",0.2167,0.1474,16.4,291,56,149,267,184,234,0.3641
-382232.99,6341824.43,463.312716528,1,1,57.03378,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2010001",2010-01-01,"h17v03",2022096153542,1,"WH","Wet Heath",0.1957,0.1416,17.3,305,56,155,283,191,250,0.3373
-382232.99,6341824.43,463.312716528,1,1,57.03378,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2011001",2011-01-01,"h17v03",2022101042911,1,"WH","Wet Heath",0.2142,0.12,17.9,312,55,134,288,182,246,0.3342
-382232.99,6341824.43,463.312716528,1,1,57.03378,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2012001",2012-01-01,"h17v03",2022103200224,1,"WH","Wet Heath",0.1735,0.1773,11.6,323,102,155,285,186,244,0.3508
